id,graph_order,acronym,name,color_hex_triplet,parent_structure_id,structure_id_path,annotated,voxel_count,subgraph_annotated,subgraph_voxel_count,volume_mm3,volume_cm3
11913,525,oSZdm,SZ in dorsomedial extrastriate cortex (V2),E5AB9A,13144.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11913/,False,,False,,,
11914,526,oSZdmo,outer SZ in dorsomedial extrastriate cortex,E5AB9A,11913.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11913/11914/,False,,False,,,
11916,527,oSZdmi,inner SZ in dorsomedial extrastriate cortex,E19985,11913.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11913/11916/,False,,False,,,
11918,528,oSZvm,SZ in ventromedial extrastriate cortex (VP),E5AB9A,13144.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11918/,False,,False,,,
11919,529,oSZvmo,outer SZ in ventromedial extrastriate cortex,E5AB9A,11918.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11918/11919/,False,,False,,,
11921,530,oSZvmi,inner SZ in ventromedial extrastriate cortex,E19985,11918.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11918/11921/,False,,False,,,
11923,531,oSZml,SZ in midlateral extrastriate cortex (area 19),E5AB9A,13144.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11923/,False,,False,,,
11924,532,oSZmlo,outer SZ in midlateral extrastriate cortex,E5AB9A,11923.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11923/11924/,False,,False,,,
11926,533,oSZmli,inner SZ in midlateral extrastriate cortex,E19985,11923.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/11923/11926/,False,,False,,,
13145,534,oSZexso,outer SZ in extrastriate cortex,E5AB9A,13144.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/13145/,False,,False,,,
13146,535,oSZexsop,outer plexiform zone in extrastriate cortex,E5AB9A,13145.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/13145/13146/,False,,False,,,
13147,536,oSZexsi,inner SZ in extrastriate cortex,E19985,13144.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/13147/,False,,False,,,
13148,537,oSZexsip,inner plexiform zone in extrastriate cortex,E19985,13147.0,/10153/10154/10155/10156/10157/10506/10536/10538/13144/13147/13148/,False,,False,,,
11984,538,cSZ,SZ in cingulate neocortex,EAA6AF,10536.0,/10153/10154/10155/10156/10157/10506/10536/11984/,False,,False,,,
11985,539,cSZr,SZ in rostral cingulate cortex,EAA6AF,11984.0,/10153/10154/10155/10156/10157/10506/10536/11984/11985/,False,,False,,,
11986,540,cSZmi,SZ in midcingulate cortex,EAA6AF,11984.0,/10153/10154/10155/10156/10157/10506/10536/11984/11986/,False,,False,,,
11987,541,cSZc,SZ in caudal cingulate cortex,EAA6AF,11984.0,/10153/10154/10155/10156/10157/10506/10536/11984/11987/,False,,False,,,
13288,542,cSZsg,SZ in subgenual cingulate cortex,EAA6AF,11984.0,/10153/10154/10155/10156/10157/10506/10536/11984/13288/,False,,False,,,
10541,543,peSZ,SZ in periallocortex,CBB7A8,10536.0,/10153/10154/10155/10156/10157/10506/10536/10541/,False,,False,,,
15510,544,seSZ,SZ in septal region,C3C286,10536.0,/10153/10154/10155/10156/10157/10506/10536/15510/,False,,False,,,
10542,545,VZ,ventricular zone,81696B,10506.0,/10153/10154/10155/10156/10157/10506/10542/,False,,False,,,
10543,546,fVZ,VZ in frontal neocortex,806D2C,10542.0,/10153/10154/10155/10156/10157/10506/10542/10543/,False,,False,,,
11993,547,fVZfp,VZ in frontal polar cortex,806D2C,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11993/,False,,False,,,
11988,548,fVZdm,VZ in dorsomedial frontal cortex,806D2C,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11988/,False,,False,,,
11991,549,fVZdl,VZ in dorsolateral prefrontal cortex,806D2C,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11991/,False,,False,,,
13289,550,fVZdlo,outer VZ in dorsolateral prefrontal cortex,806D2C,11991.0,/10153/10154/10155/10156/10157/10506/10542/10543/11991/13289/,False,,False,,,
13290,551,fVZdli,inner VZ in dorsolateral prefrontal cortex,806D2C,11991.0,/10153/10154/10155/10156/10157/10506/10542/10543/11991/13290/,False,,False,,,
11992,552,fVZvl,VZ in ventrolateral prefrontal cortex,806D2C,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11992/,False,,False,,,
11989,553,fVZor,VZ in orbital frontal cortex,8E712C,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11989/,False,,False,,,
11990,554,fVZm1,VZ in posteror frontal cortex (motor cortex),7B7248,10543.0,/10153/10154/10155/10156/10157/10506/10542/10543/11990/,False,,False,,,
13291,555,fVZm1o,outer VZ in posteror frontal cortex (motor cortex),7B7248,11990.0,/10153/10154/10155/10156/10157/10506/10542/10543/11990/13291/,False,,False,,,
13292,556,fVZm1i,inner VZ in posteror frontal cortex (motor cortex),7B7248,11990.0,/10153/10154/10155/10156/10157/10506/10542/10543/11990/13292/,False,,False,,,
10545,557,pVZ,VZ in parietal neocortex,AE7B2C,10542.0,/10153/10154/10155/10156/10157/10506/10542/10545/,False,,False,,,
11998,558,pVZs1,VZ in primary somatosensory cortex,B45D27,10545.0,/10153/10154/10155/10156/10157/10506/10542/10545/11998/,False,,False,,,
13293,559,pVZs1o,outer VZ in primary somatosensory cortex,B45D27,11998.0,/10153/10154/10155/10156/10157/10506/10542/10545/11998/13293/,False,,False,,,
13294,560,pVZs1i,inner VZ in primary somatosensory cortex,B45D27,11998.0,/10153/10154/10155/10156/10157/10506/10542/10545/11998/13294/,False,,False,,,
12001,561,pVZdm,VZ in dorsomedial parietal cortex (area 7m),AE7B2C,10545.0,/10153/10154/10155/10156/10157/10506/10542/10545/12001/,False,,False,,,
11999,562,pVZpd,VZ in posterosuperior (dorsal) parietal cortex,AE7B2C,10545.0,/10153/10154/10155/10156/10157/10506/10542/10545/11999/,False,,False,,,
12000,563,pVZpv,VZ in posteroinferior (ventral) parietal cortex,AE7B2C,10545.0,/10153/10154/10155/10156/10157/10506/10542/10545/12000/,False,,False,,,
13295,564,pVZpvo,outer VZ in posteroinferior (ventral) parietal cortex,AE7B2C,12000.0,/10153/10154/10155/10156/10157/10506/10542/10545/12000/13295/,False,,False,,,
13296,565,pVZpvi,inner VZ in posteroinferior (ventral) parietal cortex,AE7B2C,12000.0,/10153/10154/10155/10156/10157/10506/10542/10545/12000/13296/,False,,False,,,
10546,566,tVZ,VZ in temporal neocortex,A74677,10542.0,/10153/10154/10155/10156/10157/10506/10542/10546/,False,,False,,,
15511,567,tVZdl,VZ in dorsolateral temporal cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/15511/,False,,False,,,
12002,568,tVZa1,VZ in primary auditory cortex,A74677,15511.0,/10153/10154/10155/10156/10157/10506/10542/10546/15511/12002/,False,,False,,,
12003,569,tVZsl,VZ in superolateral temporal cortex,A74677,15511.0,/10153/10154/10155/10156/10157/10506/10542/10546/15511/12003/,False,,False,,,
13181,570,tVZps,VZ in polysensory temporal cortex,A74677,15511.0,/10153/10154/10155/10156/10157/10506/10542/10546/15511/13181/,False,,False,,,
13185,571,tVZpi,VZ in parainsular temporal cortex,A74677,15511.0,/10153/10154/10155/10156/10157/10506/10542/10546/15511/13185/,False,,False,,,
15512,572,tVZvl,VZ in ventrolateral temporal cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/,False,,False,,,
13182,573,tVZml,VZ in midlateral temporal cortex,A74677,15512.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/13182/,False,,False,,,
12004,574,tVZil,VZ in inferolateral temporal cortex,A74677,15512.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12004/,False,,False,,,
13297,575,tVZilo,outer VZ in inferolateral temporal cortex,A74677,12004.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12004/13297/,False,,False,,,
13298,576,tVZili,inner VZ in inferolateral temporal cortex,A74677,12004.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12004/13298/,False,,False,,,
12005,577,tVZmi,VZ in midinferior temporal cortex,A74677,15512.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12005/,False,,False,,,
13183,578,tVZ36,VZ in rostral midinferior temporal cortex (area 36),A74677,12005.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12005/13183/,False,,False,,,
13184,579,tVZtf,VZ in caudal midinferior temporal cortex (area TF),A74677,12005.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12005/13184/,False,,False,,,
13299,580,tVZtfo,outer VZ in caudal midinferior temporal cortex (area TF),A74677,13184.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12005/13184/13299/,False,,False,,,
13300,581,tVZtfi,inner VZ in caudal midinferior temporal cortex (area TF),A74677,13184.0,/10153/10154/10155/10156/10157/10506/10542/10546/15512/12005/13184/13300/,False,,False,,,
12006,582,tVZph,VZ in posterior parahippocampal cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/12006/,False,,False,,,
13301,583,tVZpho,outer VZ in posterior parahippocampal cortex,A74677,12006.0,/10153/10154/10155/10156/10157/10506/10542/10546/12006/13301/,False,,False,,,
13302,584,tVZphi,inner VZ in posterior parahippocampal cortex,A74677,12006.0,/10153/10154/10155/10156/10157/10506/10542/10546/12006/13302/,False,,False,,,
12007,585,tVZmt,VZ in medial temporal-occipital cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/12007/,False,,False,,,
12008,586,tVZlt,VZ in lateral temporal-occipital cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/12008/,False,,False,,,
12009,587,tVZtp,VZ in temporal polar cortex,A74677,10546.0,/10153/10154/10155/10156/10157/10506/10542/10546/12009/,False,,False,,,
10544,588,oVZ,VZ in occipital neocortex,AE4125,10542.0,/10153/10154/10155/10156/10157/10506/10542/10544/,False,,False,,,
13180,589,oVZpro,VZ in area prostriata,B34429,10544.0,/10153/10154/10155/10156/10157/10506/10542/10544/13180/,False,,False,,,
11994,590,oVZv1,VZ in primary visual cortex,AE4125,10544.0,/10153/10154/10155/10156/10157/10506/10542/10544/11994/,False,,False,,,
13303,591,oVZv1o,outer VZ in primary visual cortex,AE4125,11994.0,/10153/10154/10155/10156/10157/10506/10542/10544/11994/13303/,False,,False,,,
13304,592,oVZv1i,inner VZ in primary visual cortex,AE4125,11994.0,/10153/10154/10155/10156/10157/10506/10542/10544/11994/13304/,False,,False,,,
13179,593,oVZexs,VZ in extrastriate cortex,B34429,10544.0,/10153/10154/10155/10156/10157/10506/10542/10544/13179/,False,,False,,,
11995,594,oVZdm,VZ in dorsomedial extrastriate cortex (V2),AE4125,13179.0,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11995/,False,,False,,,
11996,595,oVZvm,VZ in ventromedial extrastriate cortex (VP),AE4125,13179.0,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11996/,False,,False,,,
11997,596,oVZml,VZ in midlateral extrastriate cortex (area 19),AE4125,13179.0,/10153/10154/10155/10156/10157/10506/10542/10544/13179/11997/,False,,False,,,
12010,597,cVZ,VZ in cingulate neocortex,AD405B,10542.0,/10153/10154/10155/10156/10157/10506/10542/12010/,False,,False,,,
12011,598,cVZr,VZ in rostral cingulate neocortex,AD405B,12010.0,/10153/10154/10155/10156/10157/10506/10542/12010/12011/,False,,False,,,
12012,599,cVZmi,VZ in midcingulate neocortex,AD405B,12010.0,/10153/10154/10155/10156/10157/10506/10542/12010/12012/,False,,False,,,
12013,600,cVZc,VZ in caudal cingulate neocortex,AD405B,12010.0,/10153/10154/10155/10156/10157/10506/10542/12010/12013/,False,,False,,,
12014,601,cVZsg,VZ in subgenual cingulate neocortex,AD405B,12010.0,/10153/10154/10155/10156/10157/10506/10542/12010/12014/,False,,False,,,
10548,602,peVZ,VZ in periallocortex,99775C,10542.0,/10153/10154/10155/10156/10157/10506/10542/10548/,False,,False,,,
12019,603,VZpc,VZ in perirhinal cortex,99775C,10548.0,/10153/10154/10155/10156/10157/10506/10542/10548/12019/,False,,False,,,
13196,604,VZpcr,VZ in rostral perirhinal cortex,99775C,12019.0,/10153/10154/10155/10156/10157/10506/10542/10548/12019/13196/,False,,False,,,
13197,605,VZpcc,VZ in caudal perirhinal cortex,99775C,12019.0,/10153/10154/10155/10156/10157/10506/10542/10548/12019/13197/,False,,False,,,
13192,606,VZEC,VZ in entorhinal cortex,99775C,10548.0,/10153/10154/10155/10156/10157/10506/10542/10548/13192/,False,,False,,,
13193,607,VZmec,VZ in medial (posterior) entorhinal cortex,99775C,13192.0,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13193/,False,,False,,,
12018,608,VZec,VZ in caudal entorhinal cortex,99775C,13193.0,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13193/12018/,False,,False,,,
13194,609,VZlec,VZ in lateral (anterior) entorhinal cortex,99775C,13192.0,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13194/,False,,False,,,
13195,610,VZer,VZ in rostral entorhinal cortex,99775C,13194.0,/10153/10154/10155/10156/10157/10506/10542/10548/13192/13194/13195/,False,,False,,,
12017,611,VZprs,VZ in presubicular cortex,99775C,10548.0,/10153/10154/10155/10156/10157/10506/10542/10548/12017/,False,,False,,,
13190,612,VZprsr,VZ in rostral presubicular cortex,99775C,12017.0,/10153/10154/10155/10156/10157/10506/10542/10548/12017/13190/,False,,False,,,
13191,613,VZprsc,VZ in caudal presubicular cortex,99775C,12017.0,/10153/10154/10155/10156/10157/10506/10542/10548/12017/13191/,False,,False,,,
12020,614,VZrs,VZ in retrosplenial cortex,99775C,10548.0,/10153/10154/10155/10156/10157/10506/10542/10548/12020/,False,,False,,,
10547,615,alVZ,VZ in allocortex,5D457F,10542.0,/10153/10154/10155/10156/10157/10506/10542/10547/,False,,False,,,
12015,616,VZhip,VZ in hippocampal proper,5D457F,10547.0,/10153/10154/10155/10156/10157/10506/10542/10547/12015/,False,,False,,,
13186,617,VZhipr,VZ in rostal hippocampal proper,5D457F,12015.0,/10153/10154/10155/10156/10157/10506/10542/10547/12015/13186/,False,,False,,,
13187,618,VZhipc,VZ in caudal hippocampal proper,5D457F,12015.0,/10153/10154/10155/10156/10157/10506/10542/10547/12015/13187/,False,,False,,,
12016,619,VZsub,VZ in subicular cortex,5D457F,10547.0,/10153/10154/10155/10156/10157/10506/10542/10547/12016/,False,,False,,,
13188,620,VZsubr,VZ in rostral subicular cortex,5D457F,12016.0,/10153/10154/10155/10156/10157/10506/10542/10547/12016/13188/,False,,False,,,
13189,621,VZsubc,VZ in caudal subicular cortex,5D457F,12016.0,/10153/10154/10155/10156/10157/10506/10542/10547/12016/13189/,False,,False,,,
10549,622,GE,Ganglionic eminence (VZ in basal nuclei),81696B,10542.0,/10153/10154/10155/10156/10157/10506/10542/10549/,False,,False,,,
13305,623,LGEVZ,LGE-VZ border region,81696B,10549.0,/10153/10154/10155/10156/10157/10506/10542/10549/13305/,False,,False,,,
10551,624,LGE,lateral ganglionic eminence,937B7C,10549.0,/10153/10154/10155/10156/10157/10506/10542/10549/10551/,False,,False,,,
13306,625,LGEo,outer portion of lateral ganglionic eminence,937B7C,10551.0,/10153/10154/10155/10156/10157/10506/10542/10549/10551/13306/,False,,False,,,
13307,626,LGEi,inner portion of lateral ganglionic eminence,937B7C,10551.0,/10153/10154/10155/10156/10157/10506/10542/10549/10551/13307/,False,,False,,,
13308,627,LMGE,MGE-Lateral region,81696B,10549.0,/10153/10154/10155/10156/10157/10506/10542/10549/13308/,False,,False,,,
10550,628,MGE,medial ganglionic eminence,8C7373,10549.0,/10153/10154/10155/10156/10157/10506/10542/10549/10550/,False,,False,,,
13309,629,MGEo,outer portion of medial ganglionic eminence,8C7373,10550.0,/10153/10154/10155/10156/10157/10506/10542/10549/10550/13309/,False,,False,,,
13310,630,MGEi,inner portion of medial ganglionic eminence,8C7373,10550.0,/10153/10154/10155/10156/10157/10506/10542/10549/10550/13310/,False,,False,,,
10552,631,CGE,caudal ganglionic eminence,81696B,10549.0,/10153/10154/10155/10156/10157/10506/10542/10549/10552/,False,,False,,,
13311,632,CGEo,outer portion of caudal ganglionic eminence,81696B,10552.0,/10153/10154/10155/10156/10157/10506/10542/10549/10552/13311/,False,,False,,,
13312,633,CGEi,inner portion of caudal ganglionic eminence,81696B,10552.0,/10153/10154/10155/10156/10157/10506/10542/10549/10552/13312/,False,,False,,,
13313,634,seVZ,VZ in septal region,787A32,10542.0,/10153/10154/10155/10156/10157/10506/10542/13313/,False,,False,,,
13314,635,scVZ,VZ in subcallosal region,775F5F,10542.0,/10153/10154/10155/10156/10157/10506/10542/13314/,False,,False,,,
10553,636,paVZ,VZ in postamygdaloid region,678B3C,10542.0,/10153/10154/10155/10156/10157/10506/10542/10553/,False,,False,,,
10554,637,thVZ,VZ in thalamic region,813F7F,10542.0,/10153/10154/10155/10156/10157/10506/10542/10554/,False,,False,,,
10555,638,hyVZ,VZ in hypothalamic portion,784E69,10542.0,/10153/10154/10155/10156/10157/10506/10542/10555/,False,,False,,,
10556,639,RMS,rostral migratory stream,A78D8D,10542.0,/10153/10154/10155/10156/10157/10506/10542/10556/,False,,False,,,
13198,640,RMSv,vertical portion of rostral migratory stream,937B7C,10556.0,/10153/10154/10155/10156/10157/10506/10542/10556/13198/,False,,False,,,
13315,641,RMSvv,VZ part of RMSv,81696B,13198.0,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13315/,False,,False,,,
13316,642,RMSvg,GE part of RMSv,81696B,13198.0,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13316/,False,,False,,,
13317,643,RMSvs,SZ part of RMSv,81696B,13198.0,/10153/10154/10155/10156/10157/10506/10542/10556/13198/13317/,False,,False,,,
13199,644,RMSh,horizontal portion of rostral migratory stream,8C7373,10556.0,/10153/10154/10155/10156/10157/10506/10542/10556/13199/,False,,False,,,
13318,645,RMShv,VZ part of RMSh,775F5F,13199.0,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13318/,False,,False,,,
13319,646,RMShg,GE part of RMSh,775F5F,13199.0,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13319/,False,,False,,,
13320,647,RMShs,SZ part of RMSh,775F5F,13199.0,/10153/10154/10155/10156/10157/10506/10542/10556/13199/13320/,False,,False,,,
13077,648,CalS,callosal sling,CDBABA,10506.0,/10153/10154/10155/10156/10157/10506/13077/,False,,False,,,
13075,649,DHTC,dentatohippocampal transient cell zone,C6B2B1,10506.0,/10153/10154/10155/10156/10157/10506/13075/,False,,False,,,
13074,650,IPTC,interpallidal transient cell zone,CDBABA,10506.0,/10153/10154/10155/10156/10157/10506/13074/,False,,False,,,
13079,651,OlfP,olfactory peduncle,B69E9E,10506.0,/10153/10154/10155/10156/10157/10506/13079/,False,,False,,,
13078,652,PFG,perifornical gray zone,D4C4C3,10506.0,/10153/10154/10155/10156/10157/10506/13078/,False,,False,,,
10507,653,PPL,primordial plexiform layer,E3D6D7,10506.0,/10153/10154/10155/10156/10157/10506/10507/,False,,False,,,
13076,654,ScG,subcallosal gray zone,CDBABA,10506.0,/10153/10154/10155/10156/10157/10506/13076/,False,,False,,,
146034626,655,TCete,transient cell zone in external capsule,EBE1E2,10506.0,/10153/10154/10155/10156/10157/10506/146034626/,False,,False,,,
13321,656,TCexc,transient cell zone in extreme capsule,EBE1E2,10506.0,/10153/10154/10155/10156/10157/10506/13321/,False,,False,,,
10158,657,Tel,telencephalon,EBD6D0,10157.0,/10153/10154/10155/10156/10157/10158/,False,,True,163087,20385.875,20.385875000000002
10159,658,Cx,cerebral cortex,E9CCC2,10158.0,/10153/10154/10155/10156/10157/10158/10159/,False,,True,5664,708.0,0.708
10160,659,NCx,neocortex (isocortex),E9CCC2,10159.0,/10153/10154/10155/10156/10157/10158/10159/10160/,False,,False,,,
10161,660,FCx,frontal neocortex,F2E5BB,10160.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/,False,,False,,,
10172,661,PFC,prefrontal cortex,EEE0A8,10161.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/,False,,False,,,
10190,662,A10,frontal polar cortex (area 10),DEBD3E,10172.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/,False,,False,,,
10191,663,A10m,medial subdivision of area 10,DEBD3E,10190.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/,False,,False,,,
10895,664,A10m1,layer I of area 10m,F2E5BB,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10895/,False,,False,,,
10896,665,A10m2,layer II of area 10m,DEBD3E,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10896/,False,,False,,,
10897,666,A10m3,layer III of area 10m,E1C152,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10897/,False,,False,,,
10898,667,A10m4,layer IV of area 10m,DEBD3E,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10898/,False,,False,,,
10899,668,A10m5,layer V of area 10m,E1C152,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10899/,False,,False,,,
10900,669,A10m6,layer VI of area 10m,DEBD3E,10191.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10191/10900/,False,,False,,,
10192,670,A10l,lateral subdivision of area 10,DEBD3E,10190.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/,False,,False,,,
10901,671,A10l1,layer I of area 10l,F2E5BB,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10901/,False,,False,,,
10902,672,A10l2,layer II of area 10l,DEBD3E,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10902/,False,,False,,,
10903,673,A10l3,layer III of area 10l,E1C152,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10903/,False,,False,,,
10904,674,A10l4,layer IV of area 10l,DEBD3E,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10904/,False,,False,,,
10905,675,A10l5,layer V of area 10l,E1C152,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10905/,False,,False,,,
10906,676,A10l6,layer VI of area 10l,DEBD3E,10192.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10192/10906/,False,,False,,,
10193,677,A10o,orbital subdivision of area 10,DEBD3E,10190.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/,False,,False,,,
10907,678,A10o1,layer I of area 10o,F2E5BB,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10907/,False,,False,,,
10908,679,A10o2,layer II of area 10o,DEBD3E,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10908/,False,,False,,,
10909,680,A10o3,layer III of area 10o,E1C152,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10909/,False,,False,,,
10910,681,A10o4,layer IV of area 10o,DEBD3E,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10910/,False,,False,,,
10911,682,A10o5,layer V of area 10o,E1C152,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10911/,False,,False,,,
10912,683,A10o6,layer VI of area 10o,DEBD3E,10193.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10912/,False,,False,,,
10173,684,DFC,dorsolateral prefrontal cortex,D4B235,10172.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/,False,,False,,,
10174,685,A8,caudal portion of DFC (area 8),D4B235,10173.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/,False,,False,,,
10175,686,A8ld,laterodorsal subdivision of area 8,D4B235,10174.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/,False,,False,,,
10821,687,A8ld1,layer I of area 8ld,F2E5BB,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10821/,False,,False,,,
10822,688,A8ld2,layer II of area 8ld,D4B235,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10822/,False,,False,,,
10823,689,A8ld3,layer III of area 8ld,DEBD3E,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10823/,False,,False,,,
10824,690,A8ld4,layer IV of area 8ld,D4B235,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10824/,False,,False,,,
10825,691,A8ld5,layer V of area 8ld,DEBD3E,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10825/,False,,False,,,
10826,692,A8ld6,layer VI of area 8ld,D4B235,10175.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10175/10826/,False,,False,,,
10176,693,A8lv,lateroventral subdivision of area 8,D4B235,10174.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/,False,,False,,,
10827,694,A8lv1,layer I of area 8lv,F2E5BB,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10827/,False,,False,,,
10828,695,A8lv2,layer II of area 8lv,D4B235,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10828/,False,,False,,,
10829,696,A8lv3,layer III of area 8lv,DEBD3E,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10829/,False,,False,,,
10830,697,A8lv4,layer IV of area 8lv,D4B235,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10830/,False,,False,,,
10831,698,A8lv5,layer V of area 8lv,DEBD3E,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10831/,False,,False,,,
10832,699,A8lv6,layer VI of area 8lv,D4B235,10176.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10176/10832/,False,,False,,,
10177,700,A8m,medial subdivision of area 8,D4B235,10174.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/,False,,False,,,
10833,701,A8m1,layer I of area 8m,F2E5BB,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10833/,False,,False,,,
10834,702,A8m2,layer II of area 8m,D4B235,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10834/,False,,False,,,
10835,703,A8m3,layer III of area 8m,DEBD3E,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10835/,False,,False,,,
10836,704,A8m4,layer IV of area 8m,D4B235,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10836/,False,,False,,,
10837,705,A8m5,layer V of area 8m,DEBD3E,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10837/,False,,False,,,
10838,706,A8m6,layer VI of area 8m,D4B235,10177.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10174/10177/10838/,False,,False,,,
10178,707,A9,rostrodorsal portion of DFC (area 9),D4B235,10173.0,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/,False,,False,,,
